col_0,Partner,col_2,HS Code,Product,Year,UOM,January_Value,January_Qty,February_Value,February_Qty,March_Value,March_Qty,April_Value,April_Qty,May_Value,May_Qty,June_Value,June_Qty,July_Value,July_Qty,August_Value,August_Qty,September_Value,September_Qty,October_Value,October_Qty,November_Value,November_Qty,December_Value,December_Qty,Total_Value,Total_Qty,Total_Period/Period %  Change (Value),Total_Period/Period %  Change (Qty),Total_Reporter Code,Total_Partner Code,Total_Product Code,Total_col,source_file
1,Mexico,3,0804400090,"AVOCADOS, OTHER",2021-2021,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,73,"21,026.0",60,"18,984.0",0,0.0,0,0.0,133,"40,010.0",,,US,MX,0804400090,,Standard_Query_37354.csv
1,Mexico,3,0804400090,"AVOCADOS, OTHER",2022-2022,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,54,"25,619.0",0,0.0,54,"25,619.0",,,US,MX,0804400090,,Standard_Query_37354.csv
1,Mexico,3,0804400090,"AVOCADOS, OTHER",2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39,"16,938.0",35,"48,211.0",0,0.0,0,0.0,0,0.0,74,"65,149.0",,,US,MX,0804400090,,Standard_Query_37354.csv
1,Mexico,3,0804400090,"AVOCADOS, OTHER",2024-2024,KG,44,"60,364.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,44,"60,364.0",,,US,MX,0804400090,,Standard_Query_37354.csv
2,Dominican Republic,1,0804400090,"AVOCADOS, OTHER",2015-2015,KG,"2,485","3,009,747.0","3,094","3,103,920.0","2,278","2,177,560.0",29,"17,392.0",7,"2,030.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"7,893","8,310,649.0",25,3,US,DR,0804400090,,Standard_Query_37354.csv
2,Dominican Republic,1,0804400090,"AVOCADOS, OTHER",2016-2016,KG,"1,962","1,488,767.0","2,457","1,769,165.0","3,570","2,327,577.0","1,559","796,420.0",263,"127,670.0",380,"216,506.0",350,"269,605.0",520,"479,005.0",306,"288,808.0","1,497","1,397,510.0","2,623","2,851,460.0","2,192","2,514,659.0","17,679","14,527,152.0",25,19,US,DR,0804400090,,Standard_Query_37354.csv
2,Dominican Republic,1,0804400090,"AVOCADOS, OTHER",2017-2017,KG,"4,049","3,777,094.0","3,457","2,964,062.0","4,355","2,607,981.0","1,314","617,476.0","1,245","563,169.0",443,"270,605.0",620,"457,291.0",330,"274,358.0",405,"335,690.0","4,834","3,235,043.0","4,789","3,474,465.0","4,010","3,190,296.0","29,851","21,767,530.0",-15,-22,US,DR,0804400090,,Standard_Query_37354.csv
2,Dominican Republic,1,0804400090,"AVOCADOS, OTHER",2018-2018,KG,"5,003","3,818,696.0","4,112","2,918,324.0","5,259","2,769,563.0","2,652","1,160,470.0","2,702","1,177,858.0","1,302","721,877.0","1,784","1,033,503.0","1,826","1,247,095.0",924,"790,611.0","2,572","2,179,536.0","2,710","2,667,557.0","3,026","3,023,967.0","33,871","23,509,057.0",-18,-24,US,DR,0804400090,,Standard_Query_37354.csv
2,Dominican Republic,1,0804400090,"AVOCADOS, OTHER",2019-2019,KG,"3,578","3,304,619.0","3,851","3,184,863.0","5,446","3,475,570.0","5,703","2,875,438.0","3,933","2,090,048.0",989,"577,422.0","1,086","831,812.0","1,302","1,043,658.0",749,"572,218.0","2,003","1,830,032.0","2,308","2,391,761.0","3,004","3,205,986.0","33,953","25,383,427.0",8,-4,US,DR,0804400090,,Standard_Query_37354.csv
2,Dominican Republic,1,0804400090,"AVOCADOS, OTHER",2020-2020,KG,"4,158","3,741,852.0","4,753","3,428,058.0","8,116","4,369,884.0","2,672","1,481,570.0","3,407","1,581,910.0","3,102","1,744,407.0","1,684","1,442,974.0","1,700","1,342,643.0","1,922","1,485,658.0","2,566","2,265,477.0","2,800","2,833,580.0","3,583","3,415,044.0","40,463","29,133,057.0",14,-8,US,DR,0804400090,,Standard_Query_37354.csv
2,Dominican Republic,1,0804400090,"AVOCADOS, OTHER",2021-2021,KG,"4,484","3,717,377.0","4,451","3,440,392.0","7,399","4,518,473.0","3,745","1,814,762.0","5,192","2,483,593.0","3,675","2,664,572.0","2,328","2,007,653.0","2,162","1,941,916.0","2,175","1,694,143.0","3,149","2,490,395.0","3,593","3,111,343.0","3,697","3,395,978.0","46,052","33,280,597.0",-1,-7,US,DR,0804400090,,Standard_Query_37354.csv
2,Dominican Republic,1,0804400090,"AVOCADOS, OTHER",2022-2022,KG,"4,238","3,581,690.0","4,849","3,718,007.0","8,314","5,447,861.0","6,695","4,012,984.0","6,927","3,646,804.0","2,424","1,255,066.0","1,722","1,127,952.0","2,243","1,631,697.0","1,956","1,592,533.0","2,615","2,066,778.0","2,626","2,370,259.0","2,792","2,622,886.0","47,400","33,074,517.0",14,4,US,DR,0804400090,,Standard_Query_37354.csv
2,Dominican Republic,1,0804400090,"AVOCADOS, OTHER",2023-2023,KG,"4,103","3,716,484.0","3,857","3,481,846.0","6,328","4,931,857.0","4,758","3,293,166.0","7,666","4,382,513.0","4,872","3,353,654.0","3,089","2,218,215.0","3,495","2,344,186.0","2,178","1,329,911.0","3,478","2,377,303.0","4,421","3,306,328.0","3,591","2,846,915.0","51,836","37,582,378.0",-6,-6,US,DR,0804400090,,Standard_Query_37354.csv
2,Dominican Republic,1,0804400090,"AVOCADOS, OTHER",2024-2024,KG,"5,513","4,436,800.0","4,932","3,727,927.0","4,665","3,330,431.0","5,113","3,085,423.0","6,615","3,651,778.0","5,094","3,196,194.0","3,159","2,315,841.0","1,955","1,585,802.0","1,616","1,236,783.0","2,983","2,472,370.0","3,064","2,652,770.0","4,331","3,922,571.0","49,038","35,614,690.0",-11,-16,US,DR,0804400090,,Standard_Query_37354.csv
2,Dominican Republic,1,0804400090,"AVOCADOS, OTHER",2025-2025,KG,"4,867","4,462,242.0","5,628","4,645,304.0","5,664","4,253,834.0","5,439","3,936,628.0","4,555","4,219,864.0","3,144","3,490,983.0","3,114","3,299,132.0","2,053","2,474,745.0","1,981","1,943,279.0","1,807","2,292,585.0","1,853","2,605,487.0","2,420","3,232,460.0","42,525","40,856,543.0",16,4,US,DR,0804400090,,Standard_Query_37354.csv
2,Dominican Republic,1,0804400090,"AVOCADOS, OTHER",2026-2026,KG,"2,858","3,846,890.0","2,890","3,553,897.0",,,,,,,,,,,,,,,,,,,,,"5,748","7,400,787.0",1,-8,US,DR,0804400090,,Standard_Query_37354.csv
2,Dominican Republic,2,0804400040,AVOC-HSLIKE,2015-2015,KG,299,"273,771.0",308,"236,056.0",92,"60,986.0",0,0.0,0,0.0,63,"58,597.0",127,"120,079.0",34,"32,342.0",0,0.0,100,"97,097.0",198,"193,330.0",87,"86,172.0","1,309","1,158,430.0",3,-14,US,DR,0804400040,,Standard_Query_37354.csv
2,Dominican Republic,2,0804400040,AVOC-HSLIKE,2016-2016,KG,26,"16,943.0",22,"16,195.0",0,0.0,0,0.0,0,0.0,112,"104,598.0",42,"39,916.0",21,"19,958.0",422,"399,160.0",992,"936,632.0",424,"376,777.0",336,"218,554.0","2,397","2,128,733.0",-15,-4,US,DR,0804400040,,Standard_Query_37354.csv
2,Dominican Republic,2,0804400040,AVOC-HSLIKE,2017-2017,KG,39,"37,183.0",0,0.0,19,"18,382.0",0,0.0,63,"59,886.0",102,"96,638.0",128,"121,292.0",274,"259,273.0",993,"938,026.0",624,"568,967.0",56,"52,470.0",194,"182,958.0","2,493","2,335,075.0",,,US,DR,0804400040,,Standard_Query_37354.csv
2,Dominican Republic,2,0804400040,AVOC-HSLIKE,2018-2018,KG,149,"99,664.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,167,"157,635.0",169,"159,664.0",362,"342,110.0","1,454","1,356,779.0",487,"457,565.0","2,788","2,573,417.0",,,US,DR,0804400040,,Standard_Query_37354.csv
2,Dominican Republic,2,0804400040,AVOC-HSLIKE,2019-2019,KG,354,"334,796.0",125,"118,501.0",36,"34,035.0",51,"47,922.0",43,"40,948.0",113,"59,874.0","1,122","595,883.0",336,"178,624.0",177,"93,781.0",246,"130,487.0",30,"16,012.0",13,"6,906.0","2,646","1,657,769.0",-65,-65,US,DR,0804400040,,Standard_Query_37354.csv
2,Dominican Republic,2,0804400040,AVOC-HSLIKE,2020-2020,KG,243,"129,932.0",543,"289,309.0",306,"162,311.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,288,"152,974.0",75,"39,916.0",188,"99,790.0",65,"34,487.0","1,709","908,719.0",123,123,US,DR,0804400040,,Standard_Query_37354.csv
2,Dominican Republic,2,0804400040,AVOC-HSLIKE,2021-2021,KG,33,"17,316.0",33,"17,282.0",0,0.0,25,"13,166.0",0,0.0,0,0.0,317,"176,722.0","1,378","739,984.0",451,"239,496.0",902,"478,992.0","1,056","567,624.0",528,"280,093.0","4,721","2,530,675.0",,0,US,DR,0804400040,,Standard_Query_37354.csv
2,Dominican Republic,2,0804400040,AVOC-HSLIKE,2022-2022,KG,"1,390","738,446.0","1,852","981,273.0",814,"432,216.0",33,"17,747.0",658,"351,443.0",488,"259,364.0",802,"426,047.0",40,"27,632.0",38,"19,958.0",414,"219,731.0",446,"261,147.0",767,"432,325.0","7,743","4,167,329.0",33,33,US,DR,0804400040,,Standard_Query_37354.csv
2,Dominican Republic,2,0804400040,AVOC-HSLIKE,2023-2023,KG,"1,008","538,095.0",962,"512,743.0","1,151","608,637.0",507,"297,607.0",358,"224,411.0",658,"350,988.0","1,353","721,592.0","1,507","803,320.0",813,"432,671.0","1,412","748,150.0","1,675","889,796.0",956,"507,871.0","12,361","6,635,881.0",-5,-5,US,DR,0804400040,,Standard_Query_37354.csv
2,Dominican Republic,2,0804400040,AVOC-HSLIKE,2024-2024,KG,"1,209","688,970.0",535,"294,807.0",110,"58,514.0",0,0.0,18,"9,730.0",440,"238,452.0","1,001","531,511.0","1,362","723,157.0","1,229","652,704.0","1,910","1,051,820.0","1,812","1,022,080.0","2,886","1,599,280.0","12,513","6,871,025.0",-56,-57,US,DR,0804400040,,Standard_Query_37354.csv
2,Dominican Republic,2,0804400040,AVOC-HSLIKE,2025-2025,KG,"2,491","1,433,414.0","2,201","1,259,770.0","1,892","1,065,215.0",329,"183,184.0",70,"34,802.0",6,"1,950.0",124,"78,648.0",237,"163,112.0","1,148","924,654.0","1,059","985,331.0","1,168","1,149,660.0","1,235","1,228,227.0","11,960","8,507,967.0",-12,-12,US,DR,0804400040,,Standard_Query_37354.csv
2,Dominican Republic,2,0804400040,AVOC-HSLIKE,2026-2026,KG,"1,039","1,047,747.0","1,347","1,343,710.0",,,,,,,,,,,,,,,,,,,,,"2,386","2,391,457.0",30,28,US,DR,0804400040,,Standard_Query_37354.csv
2,Dominican Republic,3,0804400020,ORG AVOC-HSLIKE,2021-2021,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,744,"386,853.0",744,"386,853.0",,,US,DR,0804400020,,Standard_Query_37354.csv
2,Dominican Republic,3,0804400020,ORG AVOC-HSLIKE,2022-2022,KG,0,0.0,7,"4,079.0",0,0.0,38,"19,958.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,45,"24,037.0",,,US,DR,0804400020,,Standard_Query_37354.csv
3,Colombia,1,0804400040,AVOC-HSLIKE,2017-2017,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,77,"29,286.0",0,0.0,77,"29,286.0",,,US,CO,0804400040,,Standard_Query_37354.csv
3,Colombia,1,0804400040,AVOC-HSLIKE,2018-2018,KG,4,960.0,0,0.0,43,"21,504.0",2,92.0,0,0.0,89,"37,427.0",43,"18,356.0",70,"36,160.0",141,"72,320.0",2,55.0,155,"79,552.0",42,"21,696.0",592,"288,122.0",,,US,CO,0804400040,,Standard_Query_37354.csv
3,Colombia,1,0804400040,AVOC-HSLIKE,2019-2019,KG,84,"43,392.0",157,"86,784.0",127,"65,088.0",0,0.0,46,"21,696.0","1,023","452,928.0","1,627","691,507.0",100,"43,200.0",0,0.0,0,0.0,0,0.0,383,"195,264.0","3,548","1,599,859.0",86,100,US,CO,0804400040,,Standard_Query_37354.csv
3,Colombia,1,0804400040,AVOC-HSLIKE,2020-2020,KG,515,"260,160.0",131,"65,280.0",0,0.0,0,0.0,0,0.0,"1,390","692,885.0","2,404","1,253,534.0","1,101","565,324.0",87,"41,584.0",0,0.0,148,"65,223.0",324,"194,222.0","6,100","3,138,212.0",-75,-75,US,CO,0804400040,,Standard_Query_37354.csv
3,Colombia,1,0804400040,AVOC-HSLIKE,2021-2021,KG,48,"20,634.0",32,"32,323.0",23,"23,354.0",132,"59,420.0",127,"65,088.0",660,"344,931.0","1,444","650,060.0","1,326","581,958.0","1,355","473,497.0",249,"65,202.0",240,"89,410.0","1,792","695,087.0","7,428","3,100,964.0",-34,57,US,CO,0804400040,,Standard_Query_37354.csv
3,Colombia,1,0804400040,AVOC-HSLIKE,2022-2022,KG,"1,267","428,340.0","4,017","1,356,555.0","3,320","1,182,876.0","1,453","581,555.0","7,778","2,917,836.0","11,684","4,626,043.0","11,406","4,921,188.0","2,761","1,171,530.0",754,"331,243.0",229,"108,634.0","1,811","886,186.0","1,103","604,955.0","47,584","19,116,941.0",217,217,US,CO,0804400040,,Standard_Query_37354.csv
3,Colombia,1,0804400040,AVOC-HSLIKE,2023-2023,KG,"1,548","758,145.0","1,945","931,913.0","2,188","1,081,076.0",698,"369,295.0","1,446","791,247.0","3,323","1,751,277.0","6,126","3,049,338.0","7,250","3,224,738.0",916,"426,881.0",69,"43,582.0",421,"195,341.0","2,186","980,092.0","28,117","13,602,925.0",26,23,US,CO,0804400040,,Standard_Query_37354.csv
3,Colombia,1,0804400040,AVOC-HSLIKE,2024-2024,KG,"3,806","1,473,204.0","3,710","1,556,046.0",363,"165,415.0","3,899","1,797,172.0","15,370","6,337,329.0","19,442","8,049,277.0","16,897","6,506,768.0","4,717","1,864,897.0",876,"346,227.0","2,251","915,238.0","5,495","2,440,707.0","13,681","5,370,451.0","90,506","36,822,731.0",-3,6,US,CO,0804400040,,Standard_Query_37354.csv
3,Colombia,1,0804400040,AVOC-HSLIKE,2025-2025,KG,"18,101","6,539,757.0","23,110","8,572,888.0","11,499","4,311,783.0","12,836","5,360,277.0","21,025","9,571,456.0","17,960","9,039,610.0","13,659","7,109,785.0","5,881","3,206,377.0","1,884","951,468.0",714,"478,196.0",409,"301,864.0","1,036","628,460.0","128,113","56,071,921.0",28,31,US,CO,0804400040,,Standard_Query_37354.csv
3,Colombia,1,0804400040,AVOC-HSLIKE,2026-2026,KG,"1,378","759,472.0","1,100","527,466.0",,,,,,,,,,,,,,,,,,,,,"2,478","1,286,938.0",-20,-31,US,CO,0804400040,,Standard_Query_37354.csv
3,Colombia,2,0804400090,"AVOCADOS, OTHER",2019-2019,KG,0,0.0,0,0.0,0,0.0,4,925.0,0,0.0,0,0.0,0,0.0,0,0.0,4,905.0,0,0.0,0,0.0,0,0.0,8,"1,830.0",,,US,CO,0804400090,,Standard_Query_37354.csv
3,Colombia,2,0804400090,"AVOCADOS, OTHER",2020-2020,KG,0,0.0,3,895.0,0,0.0,0,0.0,4,915.0,0,0.0,47,"64,298.0",12,"3,378.0",0,0.0,4,985.0,9,"2,580.0",0,0.0,79,"73,051.0",,,US,CO,0804400090,,Standard_Query_37354.csv
3,Colombia,2,0804400090,"AVOCADOS, OTHER",2022-2022,KG,0,0.0,0,0.0,0,0.0,0,0.0,60,"23,985.0",6,"1,397.0",64,"23,440.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,129,"48,822.0",,,US,CO,0804400090,,Standard_Query_37354.csv
3,Colombia,2,0804400090,"AVOCADOS, OTHER",2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,70,"43,392.0",0,0.0,0,0.0,0,0.0,0,0.0,70,"43,392.0",,,US,CO,0804400090,,Standard_Query_37354.csv
3,Colombia,2,0804400090,"AVOCADOS, OTHER",2026-2026,KG,0,0.0,56,"21,696.0",,,,,,,,,,,,,,,,,,,,,56,"21,696.0",,,US,CO,0804400090,,Standard_Query_37354.csv
3,Colombia,3,0804400020,ORG AVOC-HSLIKE,2021-2021,KG,72,"45,342.0",64,"36,298.0",40,"23,353.0",14,"5,221.0",0,0.0,0,0.0,51,"21,101.0",11,"4,164.0",0,0.0,0,0.0,0,0.0,0,0.0,251,"135,479.0",-11,-20,US,CO,0804400020,,Standard_Query_37354.csv
3,Colombia,3,0804400020,ORG AVOC-HSLIKE,2022-2022,KG,0,0.0,0,0.0,4,"4,355.0",0,0.0,33,"14,064.0",68,"20,684.0",99,"31,793.0",48,"13,064.0",0,0.0,0,0.0,0,0.0,0,0.0,252,"83,960.0",,,US,CO,0804400020,,Standard_Query_37354.csv
3,Colombia,3,0804400020,ORG AVOC-HSLIKE,2025-2025,KG,0,0.0,0,0.0,0,0.0,0,0.0,52,"20,700.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52,"20,700.0",,,US,CO,0804400020,,Standard_Query_37354.csv
4,Brazil,1,0804400090,"AVOCADOS, OTHER",2021-2021,KG,0,0.0,0,0.0,0,0.0,0,0.0,3,116.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,116.0,,,US,BR,0804400090,,Standard_Query_37354.csv
5,Canada,1,0804400040,AVOC-HSLIKE,2020-2020,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36,"18,144.0",0,0.0,36,"18,144.0",,,US,CA,0804400040,,Standard_Query_37354.csv
6,China,1,0804400090,"AVOCADOS, OTHER",2020-2020,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,3,1.0,,,US,CH,0804400090,,Standard_Query_37354.csv
7,Chile,1,0804400020,ORG AVOC-HSLIKE,2022-2022,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36,"24,192.0",51,"22,478.0",0,0.0,87,"46,670.0",,,US,CI,0804400020,,Standard_Query_37354.csv
7,Chile,2,0804400040,AVOC-HSLIKE,2015-2015,KG,"3,706","1,622,159.0",614,"339,064.0",375,"169,296.0",230,"86,016.0",292,"129,024.0",0,0.0,0,0.0,0,0.0,"1,006","449,002.0","2,448","1,251,123.0","2,175","1,094,580.0","3,931","2,389,415.0","14,777","7,529,679.0",-83,-79,US,CI,0804400040,,Standard_Query_37354.csv
7,Chile,2,0804400040,AVOC-HSLIKE,2016-2016,KG,"4,715","2,795,456.0","3,491","1,998,398.0",539,"288,773.0",0,0.0,0,0.0,0,0.0,0,0.0,"2,088","837,468.0","7,276","2,735,974.0","22,058","8,160,706.0","15,318","6,190,535.0","9,166","3,248,230.0","64,651","26,255,540.0",-26,-29,US,CI,0804400040,,Standard_Query_37354.csv
7,Chile,2,0804400040,AVOC-HSLIKE,2017-2017,KG,"9,432","3,128,450.0","6,054","1,991,157.0","5,480","1,894,479.0","2,822","1,016,347.0",530,"149,667.0",0,0.0,0,0.0,"4,651","1,765,960.0","31,008","10,722,111.0","30,277","10,731,750.0","13,436","4,353,106.0","4,184","1,249,456.0","107,875","37,002,483.0",-36,-36,US,CI,0804400040,,Standard_Query_37354.csv
7,Chile,2,0804400040,AVOC-HSLIKE,2018-2018,KG,"2,022","615,198.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"1,004","470,131.0","13,849","6,660,466.0","20,211","8,165,876.0","11,618","4,423,547.0","13,079","5,307,363.0","61,785","25,642,581.0",,,US,CI,0804400040,,Standard_Query_37354.csv
7,Chile,2,0804400040,AVOC-HSLIKE,2019-2019,KG,"5,336","2,155,955.0","1,707","674,508.0",356,"143,194.0",0,0.0,0,0.0,0,0.0,0,0.0,"2,886","1,055,655.0","16,918","5,880,136.0","11,462","3,904,127.0","1,680","582,335.0","1,680","528,660.0","42,026","14,924,570.0",-68,-69,US,CI,0804400040,,Standard_Query_37354.csv
7,Chile,2,0804400040,AVOC-HSLIKE,2020-2020,KG,787,"262,920.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"1,303","523,533.0","1,108","386,828.0",0,0.0,0,0.0,"3,198","1,173,281.0",,,US,CI,0804400040,,Standard_Query_37354.csv
7,Chile,2,0804400040,AVOC-HSLIKE,2021-2021,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"1,401","445,662.0","4,957","1,736,001.0","3,460","1,295,379.0","1,371","597,528.0","11,189","4,074,570.0",,,US,CI,0804400040,,Standard_Query_37354.csv
7,Chile,2,0804400040,AVOC-HSLIKE,2022-2022,KG,"1,668","579,753.0","6,589","2,154,548.0","2,866","893,478.0",305,"81,897.0",0,0.0,0,0.0,0,0.0,0,0.0,859,"255,680.0","3,716","1,211,202.0","4,698","1,588,933.0","1,845","612,720.0","22,546","7,378,211.0",295,272,US,CI,0804400040,,Standard_Query_37354.csv
7,Chile,2,0804400040,AVOC-HSLIKE,2023-2023,KG,554,"161,280.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"4,512","1,216,530.0","8,475","2,385,302.0","3,102","849,244.0","1,015","256,644.0","17,659","4,869,000.0",,,US,CI,0804400040,,Standard_Query_37354.csv
7,Chile,2,0804400040,AVOC-HSLIKE,2024-2024,KG,86,"21,337.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"1,283","335,314.0","7,969","2,292,062.0","5,148","1,402,076.0","4,961","1,282,380.0",576,"215,040.0","20,023","5,548,209.0",,,US,CI,0804400040,,Standard_Query_37354.csv
7,Chile,2,0804400040,AVOC-HSLIKE,2025-2025,KG,"3,017","833,280.0","6,927","1,860,887.0","9,258","2,532,254.0","2,947","730,877.0",86,"21,491.0",0,0.0,0,0.0,0,0.0,0,0.0,"3,907","1,235,699.0","4,228","1,433,252.0","3,249","1,090,542.0","33,619","9,738,282.0",130,123,US,CI,0804400040,,Standard_Query_37354.csv
7,Chile,2,0804400040,AVOC-HSLIKE,2026-2026,KG,769,"269,165.0",0,0.0,,,,,,,,,,,,,,,,,,,,,769,"269,165.0",,,US,CI,0804400040,,Standard_Query_37354.csv
7,Chile,3,0804400090,"AVOCADOS, OTHER",2015-2015,KG,0,0.0,53,"20,944.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,53,"20,944.0",,,US,CI,0804400090,,Standard_Query_37354.csv
7,Chile,3,0804400090,"AVOCADOS, OTHER",2016-2016,KG,0,0.0,56,"43,200.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,"1,408.0",0,0.0,0,0.0,62,"44,608.0",,,US,CI,0804400090,,Standard_Query_37354.csv
7,Chile,3,0804400090,"AVOCADOS, OTHER",2017-2017,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,49,"16,243.0",0,0.0,0,0.0,0,0.0,49,"16,243.0",,,US,CI,0804400090,,Standard_Query_37354.csv
7,Chile,3,0804400090,"AVOCADOS, OTHER",2019-2019,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,539.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,539.0,,,US,CI,0804400090,,Standard_Query_37354.csv
7,Chile,3,0804400090,"AVOCADOS, OTHER",2020-2020,KG,0,0.0,6,"1,089.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38,"26,400.0",0,0.0,0,0.0,0,0.0,44,"27,489.0",,,US,CI,0804400090,,Standard_Query_37354.csv
7,Chile,3,0804400090,"AVOCADOS, OTHER",2024-2024,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,"17,360.0",0,0.0,0,0.0,17,"17,360.0",,,US,CI,0804400090,,Standard_Query_37354.csv
7,Chile,3,0804400090,"AVOCADOS, OTHER",2025-2025,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25,"33,510.0",0,0.0,0,0.0,25,"33,510.0",,,US,CI,0804400090,,Standard_Query_37354.csv
8,Haiti,1,0804400090,"AVOCADOS, OTHER",2015-2015,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,"7,511.0",0,0.0,0,0.0,11,"7,511.0",,,US,HA,0804400090,,Standard_Query_37354.csv
8,Haiti,1,0804400090,"AVOCADOS, OTHER",2020-2020,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,"10,901.0",0,0.0,0,0.0,0,0.0,0,0.0,6,"10,901.0",,,US,HA,0804400090,,Standard_Query_37354.csv
9,Jamaica,1,0804400040,AVOC-HSLIKE,2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,522.0,0,0.0,0,0.0,0,0.0,2,522.0,,,US,JM,0804400040,,Standard_Query_37354.csv
9,Jamaica,2,0804400090,"AVOCADOS, OTHER",2017-2017,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,892.0,0,0.0,0,0.0,2,892.0,,,US,JM,0804400090,,Standard_Query_37354.csv
9,Jamaica,2,0804400090,"AVOCADOS, OTHER",2018-2018,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,600.0,0,0.0,0,0.0,0,0.0,2,600.0,,,US,JM,0804400090,,Standard_Query_37354.csv
9,Jamaica,2,0804400090,"AVOCADOS, OTHER",2022-2022,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,"1,016.0",3,"1,057.0",0,0.0,0,0.0,5,"2,073.0",,,US,JM,0804400090,,Standard_Query_37354.csv
10,Mongolia,1,0804400040,AVOC-HSLIKE,2023-2023,KG,5,"4,520.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,"4,520.0",,,US,MG,0804400040,,Standard_Query_37354.csv
11,New Zealand(*),1,0804400040,AVOC-HSLIKE,2019-2019,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,648.0,2,648.0,,,US,NZ,0804400040,,Standard_Query_37354.csv
11,New Zealand(*),1,0804400040,AVOC-HSLIKE,2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,48,"17,077.0",0,0.0,48,"17,077.0",,,US,NZ,0804400040,,Standard_Query_37354.csv
11,New Zealand(*),1,0804400040,AVOC-HSLIKE,2024-2024,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,"2,464.0",192,"53,252.0",113,"35,390.0",0,0.0,307,"91,106.0",,,US,NZ,0804400040,,Standard_Query_37354.csv
